latitude,longitude,depth,magnitude,distance,gravity,force,year,month,day,hour,minutes,mb,mwb,mwc,mwr,mww,rare_mt
-12.5993,-76.2025,4.338205355125032,5.5,12.895450230082249,2.2837716487749296,46.66302473128774,2013,11,25,20,6,0,1,0,0,0,0
35.995,139.6134,3.65687265797885,5.1,12.90523668841495,2.2804209122242045,46.64345181462234,2015,5,25,5,28,0,0,0,1,0,0
-23.9501,-175.4223,2.302585092994046,5.1,12.856247082867108,2.281256182359816,46.74143102571802,2017,10,16,18,19,1,0,0,0,0,0
1.4579,126.2085,3.653511310276145,5.1,12.905462798123846,2.280663533786426,46.64299959520454,2019,12,3,10,52,1,0,0,0,0,0
24.0263,-108.8003,2.302585092994046,5.2,12.835185177987206,2.2804557288237826,46.78355483547782,2015,8,7,6,52,0,0,0,0,1,0
-5.5993,152.3185,3.145444546782318,5.2,12.843519466419442,2.2805809232006062,46.766886258613354,2015,5,9,3,27,1,0,0,0,0,0
5.8025,61.3689,2.302585092994046,5.2,12.82244136828464,2.280161731030781,46.809042454882956,2014,11,26,13,8,1,0,0,0,0,0
13.969,145.6779,4.560068212075671,5.4,12.887774578405377,2.2840917758770805,46.67837603464148,2018,5,9,21,2,0,0,0,0,1,0
-12.5616,166.0824,2.302585092994046,5.5,12.867775597548945,2.284052768381662,46.718373996354345,2019,6,28,18,14,0,0,0,0,1,0
-31.1253,179.9257,6.003442523867389,6.0,12.855006671413793,2.280428954481755,46.74391184862465,2017,6,29,7,3,0,0,0,0,1,0
-28.509,-176.85,3.1986731175506815,5.1,12.831262132906891,2.280977202951182,46.791400925638456,2011,7,11,13,39,0,0,1,0,0,0
18.703,121.447,4.117409835153096,5.3,12.903926233559323,2.2811393174689103,46.64607272433359,2011,3,9,17,57,0,0,1,0,0,0
-5.929,151.183,2.302585092994046,5.3,12.848068626869729,2.2811965706307915,46.75778793771278,2011,6,17,3,12,0,0,1,0,0,0
-12.5144,-76.9261,3.592919062968025,5.2,12.910782717454572,2.2806169874613818,46.632359756543096,2014,6,3,21,34,1,0,0,0,0,0
-19.5756,177.6564,2.302585092994046,5.2,12.870262068185234,2.282636352403838,46.71340105508177,2016,9,26,20,15,1,0,0,0,0,0
4.8279,-32.6286,2.302585092994046,5.1,12.878008957687726,2.282190185574617,46.69790727607678,2016,2,20,16,48,1,0,0,0,0,0
-9.3478,107.0103,2.302585092994046,5.1,12.868698761022166,2.28060910413768,46.7165276694079,2022,2,17,19,50,0,0,0,0,1,0
26.2531,127.4224,3.5452977256359124,5.3,12.89462177121931,2.281787425049078,46.664681649013616,2014,10,14,22,52,0,1,0,0,0,0
-57.9816,-25.6146,4.100873204184801,5.1,12.879180370752392,2.2808194424678856,46.695564449947454,2023,5,20,23,33,0,0,0,0,1,0
-31.8362,-71.3753,3.970291913552122,6.1,12.902840762579961,2.2811889912114762,46.648243666292316,2019,11,4,21,53,0,0,0,0,1,0
8.3955,126.8925,4.1867566070935,5.1,12.909474566051678,2.2812818977086486,46.63497605934888,2023,12,4,4,43,1,0,0,0,0,0
7.2234,-82.3194,3.130525369895523,5.2,12.861842413014921,2.2805257437954167,46.7302403654224,2022,9,13,18,41,0,0,0,0,1,0
-29.9144,-177.3888,2.302585092994046,5.2,12.86275291773346,2.2802691789168916,46.728419355985324,2014,7,20,4,18,0,0,1,0,0,0
-20.5937,-178.2155,6.327132889264036,5.3,12.88961131181101,2.2810731596262412,46.67470256783022,2018,2,7,12,3,1,0,0,0,0,0
38.67,20.6,2.3978952727983707,6.5,12.852838134221386,2.2825324448252524,46.74824892300946,2015,11,17,7,10,0,0,0,0,1,0
-34.748,-108.964,2.302585092994046,5.2,12.885257809174062,2.282093585814595,46.683409573104115,2013,1,27,19,32,1,0,0,0,0,0
37.1282,142.5643,3.5553480614894135,5.3,12.907113588209219,2.2841130891856443,46.6396980150338,2020,9,3,21,45,0,0,0,0,1,0
-2.8764,100.1326,2.8903717578961645,5.9,12.908707178498176,2.280318445993117,46.63651083445588,2019,2,2,10,59,0,0,0,0,1,0
-17.708,-173.095,2.302585092994046,5.6,12.906778685792931,2.2807987415575344,46.64036781986638,2011,11,11,15,2,0,1,0,0,0,0
36.527,70.906,5.288267030694535,5.7,12.90926916194312,2.280809636289024,46.635386867566,2012,7,12,14,0,0,0,0,0,1,0
-38.355,-73.326,3.1780538303479458,7.2,12.861240142540938,2.281427783249802,46.73144490637036,2011,1,2,20,20,0,0,0,0,1,0
43.564,77.746,3.1441522786722644,5.1,12.91222982780848,2.280457740857795,46.62946553583528,2011,5,1,2,31,0,0,1,0,0,0
30.019,51.156,2.302585092994046,5.3,12.91493322150961,2.2804309246511827,46.624058748433015,2011,3,5,11,24,0,0,1,0,0,0
44.2729,-129.3962,2.302585092994046,5.4,12.914118290752086,2.281416504056899,46.625688609948064,2019,8,16,15,23,0,0,0,0,1,0
-10.273,164.9048,2.302585092994046,5.3,12.901951092783133,2.2811737596639063,46.65002300588597,2015,7,23,22,54,1,0,0,0,0,0
-20.2793,169.0737,2.5649493574615367,6.3,12.894948215739197,2.28179071679746,46.664028759973846,2016,6,19,9,47,0,0,0,0,1,0
14.858,52.1551,2.302585092994046,5.3,12.88316412030787,2.2803648119468307,46.6875969508365,2021,12,24,10,57,0,0,0,0,1,0
-15.094,167.384,4.898585790287632,5.8,12.897565959205936,2.2806177254975823,46.65879327304037,2011,11,4,15,43,0,0,0,0,1,0
1.9433,126.4571,3.451256581534892,5.4,12.787550563179867,2.2822475306656305,46.8788240650925,2015,3,19,10,5,1,0,0,0,0,0
6.1572,123.1261,6.419994928147142,6.6,12.832214264308757,2.2834413910588602,46.78949666283472,2014,12,2,5,11,0,0,0,0,1,0
34.5983,98.2513,2.302585092994046,7.3,12.827511664394136,2.282078735497844,46.79890186266397,2021,5,21,18,4,0,0,0,0,1,0
35.1691,26.2152,2.995732273553991,6.4,12.823623053915743,2.280653657592934,46.80667908362075,2021,10,12,9,24,0,0,0,0,1,0
54.8846,-160.3189,3.594568774642695,5.1,12.80873150242998,2.2834414817790587,46.83646218659228,2020,8,19,19,45,0,0,0,0,1,0
-2.8993,141.6309,3.0017143452315387,5.5,12.876281236801079,2.280821578454487,46.70136271785008,2019,10,17,19,34,0,0,0,0,1,0
40.5257,20.7025,2.302585092994046,5.2,12.867236261486934,2.280391777157945,46.71945266847837,2019,6,1,4,26,0,0,0,0,1,0
5.7772,124.0668,2.1972245773362196,5.4,12.908553630296122,2.281411482870244,46.63681793085999,2023,7,17,15,35,0,0,0,0,1,0
8.4018,126.758,4.0749068683296255,5.1,12.908979544718525,2.280371317895852,46.63596610201519,2023,12,3,23,25,1,0,0,0,0,0
10.7645,-86.1665,3.8122026701459353,5.1,12.908417398444161,2.2807395185416843,46.63709039456391,2014,9,18,13,14,1,0,0,0,0,0
-18.857,-173.663,3.5553480614894135,5.1,12.914253748222958,2.281962151472133,46.62541769500633,2011,9,15,3,41,1,0,0,0,0,0
-17.6781,167.8608,2.302585092994046,5.2,12.910179548326454,2.280449898196258,46.63356609479933,2018,1,17,13,56,1,0,0,0,0,0
-0.429,97.672,2.1972245773362196,5.7,12.909338459611282,2.2803424871097016,46.635248272229674,2012,10,3,13,32,0,1,0,0,0,0
-20.1489,66.3313,2.302585092994046,5.1,12.814696261019465,2.2808983483028995,46.82453266941331,2022,6,11,14,11,0,0,0,0,1,0
14.1973,-91.1973,4.1640260854229085,5.7,12.874107125275044,2.280602517957431,46.70571094090215,2018,10,12,21,9,0,0,0,0,1,0
-20.326,-175.234,4.960043507980195,5.1,12.873850734739579,2.2812155419137405,46.70622372197308,2012,3,31,17,6,1,0,0,0,0,0
-33.7588,-72.5153,2.302585092994046,5.6,12.877666717595302,2.280362238389071,46.698591756261635,2019,4,7,10,52,0,0,0,0,1,0
17.5207,120.8181,3.518358001435732,7.0,12.914440895629172,2.2812260377720768,46.625043400193896,2022,7,27,0,43,0,0,0,0,1,0
-5.1711,146.281,3.603049197508743,5.3,12.913174505066753,2.283536559157909,46.62757618131873,2022,1,15,0,51,1,0,0,0,0,0
38.4095,73.8932,4.811940423184356,5.1,12.90504781035009,2.280345488118681,46.643829570752054,2018,10,19,13,25,0,0,0,0,1,0
-24.312,-178.877,5.93197990027309,5.2,12.907602096495678,2.280636157826119,46.63872099846088,2011,7,23,4,40,1,0,0,0,0,0
12.6842,-59.7331,3.461978853922014,5.1,12.862962916528682,2.28039470747076,46.727999358394875,2023,11,28,15,26,0,0,0,0,1,0
-43.4798,172.7715,2.0320878452963655,5.8,12.818484170049977,2.2821853203420615,46.81695685135229,2016,2,14,0,13,0,0,0,0,1,0
41.4656,19.5362,2.302585092994046,5.1,12.911158278329497,2.280373618433466,46.631608634793245,2020,1,28,20,15,1,0,0,0,0,0
7.8663,121.9502,2.9668182633893485,5.5,12.910416904183336,2.2803594480601226,46.63309138308557,2019,1,7,3,11,0,0,0,0,1,0
19.0225,-67.2081,1.6094379124341003,5.06,12.822120075334256,2.28183066513939,46.80968504078373,2019,9,24,3,32,0,0,0,0,0,1
36.93,142.513,3.5553480614894135,5.3,12.887546962528946,2.2821897028286644,46.67883126639435,2011,3,11,11,54,1,0,0,0,0,0
37.455,141.653,3.6375861597263857,5.5,12.911950940443848,2.2819133134344436,46.63002331056454,2011,4,28,9,27,0,0,0,0,1,0
-23.72,179.03,6.338947372677799,5.5,12.900014510245006,2.2815395193399834,46.65389617096223,2011,7,19,7,15,0,0,1,0,0,0
49.1265,156.302,2.302585092994046,5.2,12.848839272922275,2.280410131857859,46.75624664560769,2018,10,10,23,19,1,0,0,0,0,0
4.0892,95.9931,3.7268975213014572,5.2,12.823849519065343,2.282732494789341,46.80622615332155,2022,3,1,11,4,0,0,0,0,1,0
-10.928,166.018,3.044522437723423,7.1,12.810724621499887,2.2805348259069578,46.83247594845246,2013,2,8,15,26,0,0,0,0,1,0
-44.5226,168.8833,2.302585092994046,5.6,12.88702071863312,2.280625324581021,46.679883754185994,2015,5,4,2,29,0,0,0,0,1,0
34.534,136.895,5.795936162826745,5.3,12.891275856148127,2.282009977565723,46.67137347915598,2022,5,9,8,33,0,0,0,0,1,0
28.3183,131.2108,2.6390573296152584,5.9,12.87913190810242,2.2804402795801826,46.6956613752474,2017,10,19,9,2,0,0,0,0,1,0
27.8087,86.0655,2.70805020110221,7.3,12.819740917785179,2.2804379096731124,46.81444335588188,2015,5,12,7,5,0,0,0,0,1,0
51.614,-178.4788,3.6240742307478206,5.3,12.819451247506437,2.283721875913886,46.815022696439364,2016,7,3,16,13,1,0,0,0,0,0
-16.2879,178.3742,2.302585092994046,5.2,12.892366394889104,2.280793074410595,46.66919240167403,2020,4,16,8,21,0,0,0,0,1,0
-26.3044,178.4565,6.395912471393378,5.1,12.832738084789286,2.2814068058716304,46.78844902187367,2022,5,22,7,41,1,0,0,0,0,0
-54.678,-27.9107,2.302585092994046,5.1,12.858897706611515,2.283419531328458,46.736129778229206,2019,7,12,11,22,1,0,0,0,0,0
-15.0115,166.9262,2.995732273553991,5.8,12.79124478442482,2.2813642614414475,46.8714356226026,2022,7,14,17,50,0,0,0,0,1,0
11.7392,-86.2862,4.671613142536805,5.5,12.906520610388814,2.280438308406792,46.64088397067461,2020,1,3,15,28,0,0,0,0,1,0
25.9389,128.5511,2.302585092994046,5.3,12.895916877355562,2.282577678850471,46.662091436741115,2023,5,1,7,59,0,0,0,0,1,0
52.27,-169.449,2.935451342669061,5.3,12.90900677726092,2.283686650059955,46.635911636930395,2015,11,6,1,9,0,0,0,0,1,0
23.1162,93.3092,2.302585092994046,5.1,12.87621472634868,2.2817226415626184,46.70149573875488,2020,7,17,16,33,0,0,0,0,1,0
17.1801,-100.53,2.8903717578961645,6.0,12.913583670375244,2.280572465084495,46.62675785070175,2022,12,11,14,31,0,0,0,0,1,0
-5.84,104.3485,4.111693200556713,5.2,12.911723824250721,2.2804665741299486,46.63047754295079,2022,5,31,7,10,0,0,0,0,1,0
42.0925,77.2621,2.302585092994046,5.2,12.908298490023324,2.28075080537298,46.63732821140559,2014,11,14,1,24,0,0,0,0,1,0
-60.5823,-25.3469,2.302585092994046,5.2,12.817716886129498,2.2810423637582624,46.81849141919324,2020,7,26,3,59,1,0,0,0,0,0
11.077,125.999,4.247065649239764,5.1,12.893797652640302,2.2807610679693706,46.66632988617164,2011,12,10,9,51,0,0,1,0,0,0
-5.4493,130.1557,4.8816649127992955,5.2,12.82483835500051,2.2804408613209644,46.80424848145122,2016,1,17,15,30,1,0,0,0,0,0
37.454,142.097,2.975529566236472,5.9,12.88966936527827,2.2823580006853375,46.6745864608957,2011,3,11,7,23,1,0,0,0,0,0
-4.3244,134.1805,2.302585092994046,6.0,12.83473463686371,2.281032858126778,46.78445591772482,2021,11,10,17,46,0,0,0,0,1,0
-15.0455,-175.9883,2.302585092994046,5.3,12.892701125453003,2.280424652198957,46.66852294054623,2016,12,21,8,28,0,1,0,0,0,0
-21.6527,168.7692,2.302585092994046,5.1,12.865238960924378,2.2816669114185038,46.72344726960348,2017,11,13,13,35,0,0,0,0,1,0
35.396,141.013,2.4849066497880004,5.1,12.908035850494565,2.282631887201493,46.63785349046311,2011,3,30,12,51,0,1,0,0,0,0
11.3342,-87.0789,2.302585092994046,5.2,12.83035730325027,2.2830923611353144,46.793210584951694,2022,4,23,22,11,1,0,0,0,0,0
-59.4722,-27.4883,2.0794415416798357,5.5,12.825094161472194,2.281042408716425,46.80373686850785,2016,9,22,16,7,0,1,0,0,0,0
-25.142,-176.408,2.8094026953624978,5.1,12.891731861124216,2.2841811118961046,46.67046146920381,2012,7,10,2,28,1,0,0,0,0,0
-45.5705,-76.7349,2.302585092994046,5.2,12.789748093170306,2.2804220552797547,46.87442900511162,2022,12,23,20,3,0,0,0,0,1,0
-7.4385,128.1651,4.9215125989330835,5.1,12.876038196389937,2.2811214011737224,46.701848798672366,2016,2,20,11,8,1,0,0,0,0,0
-18.275,-174.714,2.302585092994046,5.1,12.90989514160314,2.283556135338313,46.634134908245954,2012,10,30,10,59,1,0,0,0,0,0
-56.8145,-25.572,2.302585092994046,5.5,12.908266283225952,2.284023526023814,46.63739262500033,2018,11,15,16,49,0,0,0,0,1,0
18.5797,145.6077,5.225746673713202,5.6,12.822228084482736,2.2809470060118473,46.809469022486766,2019,12,19,11,55,0,0,0,0,1,0
-41.1242,-90.3987,2.302585092994046,5.7,12.912498769376993,2.2826107259314363,46.62892765269825,2020,11,25,22,37,0,0,0,0,1,0
-4.0052,70.1482,2.302585092994046,5.1,12.821587960001237,2.2815218818758343,46.810749271449765,2021,3,5,8,13,1,0,0,0,0,0
73.2241,6.4608,2.302585092994046,5.4,12.805757687605027,2.2815953403232854,46.84240981624218,2015,1,19,12,45,0,0,0,0,1,0
-59.2502,-25.4771,3.5553480614894135,5.2,12.895342318263667,2.2842536012071792,46.663240554924904,2022,2,7,21,9,1,0,0,0,0,0
-21.611,-179.528,6.468629969381338,7.3,12.913948327244565,2.283825088357912,46.626028536963105,2011,9,15,19,31,0,0,0,0,1,0
-21.8978,179.7023,6.394093971796896,5.5,12.896674088448027,2.281093835443974,46.66057701455618,2023,1,12,16,28,0,0,0,0,1,0
-36.2797,-97.8,2.302585092994046,6.7,12.821793276621797,2.282169683465178,46.81033863820864,2021,2,3,5,23,0,0,0,0,1,0
31.6764,-40.7091,2.302585092994046,5.4,12.894104263884781,2.280565549494052,46.66571666368268,2014,11,18,7,59,0,0,1,0,0,0
-19.8905,-71.0435,2.563409711275944,5.2,12.913985278290593,2.280799047143084,46.62595463487105,2019,2,6,17,56,0,0,0,0,1,0
-30.6642,-71.3624,3.973118104787957,5.1,12.812525671507414,2.280608057384631,46.82887384843741,2017,6,26,14,44,0,0,0,0,1,0
-39.0059,-91.372,2.302585092994046,6.0,12.909271636942533,2.2805906713104696,46.63538191756717,2023,5,26,22,18,0,0,0,0,1,0
36.809,138.284,2.8390784635086144,5.5,12.84169928786752,2.282151559038107,46.770526615717195,2011,4,11,22,26,0,0,1,0,0,0
-5.1251,128.1558,5.786897381366708,5.9,12.830833913223653,2.2842697901423,46.79225736500493,2021,4,3,18,42,0,0,0,0,1,0
-21.0444,-173.8422,3.041661205442391,5.1,12.801675903338564,2.2806080808956977,46.85057338477511,2016,12,10,17,27,1,0,0,0,0,0
18.7941,-107.1822,2.302585092994046,5.3,12.858697265901597,2.2838291742872516,46.73653065964905,2016,1,8,21,54,1,0,0,0,0,0
-28.036,-176.8599,2.302585092994046,5.4,12.818050442288667,2.281598778736787,46.817824306874904,2021,3,4,19,38,1,0,0,0,0,0
-15.3122,-70.827,2.4849066497880004,6.2,12.90228512326278,2.2803880370602383,46.64935494492668,2016,12,1,22,40,0,0,0,0,1,0
45.3686,150.2496,4.375882799913392,5.2,12.858941954341548,2.281155567115755,46.73604128276914,2018,3,18,18,0,0,0,0,0,1,0
-30.2162,-177.8449,3.2188758248682006,6.5,12.809079012061819,2.28053323419211,46.8357671673286,2021,6,20,17,5,0,0,0,0,1,0
-13.1594,166.6572,3.845669504878125,5.4,12.810751934352226,2.280755029597554,46.83242132274779,2021,3,1,3,29,0,0,0,0,1,0
-54.8941,-129.5809,2.302585092994046,5.1,12.819134409171223,2.2829820334029067,46.815656373109796,2017,3,3,23,53,1,0,0,0,0,0
-25.509,-70.521,4.269697449699962,5.5,12.909447346245555,2.280591477855991,46.63503049896113,2013,12,17,12,30,0,0,0,0,1,0
-17.2781,-172.393,2.302585092994046,5.3,12.91070610548305,2.284347937407362,46.63251298048614,2016,4,23,23,11,1,0,0,0,0,0
-2.4428,-79.8202,4.357349646961441,5.4,12.899002302433564,2.281558885468798,46.65592058658511,2017,11,17,13,40,0,0,0,0,1,0
37.0511,28.6427,2.302585092994046,5.1,12.91312273125911,2.282280778473873,46.62767972893402,2017,11,22,20,22,0,0,0,0,1,0
18.188,-67.37,2.6390573296152584,5.2,12.83549697220555,2.2803356077610943,46.78293124704114,2011,12,17,6,6,0,0,1,0,0,0
35.532,-96.765,1.6486586255873816,5.7,12.90849418595211,2.2812610756106526,46.63693681954802,2011,11,6,3,53,0,0,0,0,1,0
-41.153,-16.696,2.6878474937846906,5.3,12.804966837262432,2.2830755892329644,46.843991516927375,2012,3,11,22,30,1,0,0,0,0,0
-37.4193,179.752,2.302585092994046,5.2,12.837519938883002,2.2817143789362273,46.77888531368624,2021,3,7,8,19,1,0,0,0,0,0
-59.846,-151.6538,2.302585092994046,5.6,12.85737126316211,2.2839705809693065,46.73918266512802,2019,7,27,10,7,0,0,0,0,1,0
37.367,142.301,2.0794415416798357,5.8,12.828896605795762,2.2821587494473192,46.79613197986071,2011,3,15,9,49,0,0,0,0,1,0
-46.686,165.778,2.995732273553991,5.9,12.82254124505838,2.28068798057447,46.80884270133548,2012,1,19,6,48,0,0,0,0,1,0
56.593,-169.1877,2.302585092994046,5.2,12.891525298997403,2.2803182731878304,46.670874593457434,2022,7,4,9,19,1,0,0,0,0,0
-16.3371,168.1512,2.1972245773362196,5.5,12.889184641636986,2.2808952293871743,46.67555590817827,2018,12,16,9,48,0,0,0,0,1,0
-43.135,-74.3145,2.997730276216664,5.1,12.850906298311513,2.284307120960111,46.752112594829214,2019,8,24,23,36,0,0,0,0,1,0
8.6602,126.8046,2.302585092994046,5.2,12.825139930465324,2.2802950924683874,46.80364533052159,2018,10,29,13,41,0,0,0,0,1,0
60.1237,-153.2742,5.018603463745433,5.9,12.903513096800204,2.282567750128128,46.64689899785183,2021,12,21,22,42,0,0,0,0,1,0
-2.654,99.996,2.5416019934645457,5.3,12.884798841741283,2.280829826999153,46.68432750796968,2011,1,5,10,15,0,0,1,0,0,0
-6.9793,104.8194,1.8180767775454285,5.2,12.831203263572714,2.2828624602182193,46.79151866430681,2014,7,9,0,1,0,1,0,0,0,0
-6.2602,103.6709,3.5553480614894135,5.2,12.876534447656736,2.281187513938264,46.70085629613877,2021,2,13,4,30,1,0,0,0,0,0
-18.1214,-178.1887,6.284320710833492,5.8,12.895354866747873,2.2808962778835196,46.66321545795649,2015,7,17,18,49,0,0,0,0,1,0
6.7506,-73.0062,5.0701612734102826,5.2,12.799915932014823,2.2803890697294014,46.85409332742259,2019,1,24,3,4,1,0,0,0,0,0
26.2904,142.6789,2.302585092994046,5.1,12.822522350217614,2.2804978293826523,46.80888049101701,2015,11,20,5,33,1,0,0,0,0,0
8.868,93.949,2.6461747973841225,5.5,12.911274377161845,2.280757769763691,46.631376437128544,2012,4,24,14,57,0,1,0,0,0,0
19.2125,121.188,2.833213344056216,5.6,12.82366889028799,2.2803531710696228,46.806587410876254,2023,3,22,23,31,0,0,0,0,1,0
7.6041,94.3069,2.302585092994046,5.1,12.834499955176337,2.2810556753732416,46.78492528109956,2019,5,17,19,5,1,0,0,0,0,0
-42.688,41.669,2.302585092994046,5.1,12.914645240292856,2.281353696553168,46.62463471086652,2013,6,9,0,36,1,0,0,0,0,0
-24.1244,-67.5284,4.950814515777717,5.3,12.790715484898582,2.2803897097792576,46.872494221655074,2020,11,15,12,33,0,0,0,0,1,0
58.8313,158.7925,2.2159372862683733,5.2,12.864126184847583,2.280550357516874,46.72567282175707,2019,12,26,17,13,0,0,0,0,1,0
-3.265,150.082,2.302585092994046,5.1,12.895204274543747,2.280449119140874,46.66351664236475,2011,7,25,0,59,1,0,0,0,0,0
49.965,157.652,2.70805020110221,6.1,12.888292843467838,2.2815537271277253,46.67733950451657,2013,4,19,19,58,0,0,0,0,1,0
-15.4141,-73.3855,4.574710978503383,5.7,12.792035425943505,2.281002742569762,46.86985433956523,2017,6,24,16,9,0,0,0,0,1,0
-15.7756,167.1322,2.995732273553991,5.7,12.811865663083347,2.2808709910336176,46.830193865285544,2022,8,13,13,2,0,0,0,0,1,0
23.786,121.983,3.56953269648137,5.2,12.839602509271616,2.2805381636951205,46.77472017290901,2013,2,2,3,39,1,0,0,0,0,0
7.4006,-35.7032,2.302585092994046,5.2,12.883994506917036,2.2837488241231214,46.68593617761817,2017,10,19,22,23,1,0,0,0,0,0
-20.953,176.509,3.7999735016195233,5.1,12.814568389521984,2.2805057994589046,46.82478841240827,2013,3,30,21,48,1,0,0,0,0,0
-3.262,148.625,2.0794415416798357,5.7,12.91393354644384,2.282724817856261,46.626058098564556,2011,4,30,5,45,0,0,0,0,1,0
-3.019,130.156,2.2823823856765264,5.1,12.91138552298899,2.281767444598196,46.631154145474255,2013,1,23,8,22,1,0,0,0,0,0
-4.742,-105.594,2.302585092994046,5.5,12.834793298681015,2.2808103670289617,46.78433859409021,2011,5,10,15,5,0,0,1,0,0,0
54.7206,-161.1384,3.5553480614894135,5.2,12.88176588846173,2.280625911325175,46.69039341452878,2020,8,4,12,47,0,0,0,0,1,0
-6.832,154.546,2.3978952727983707,5.8,12.826033352303254,2.280366666703859,46.80185848684573,2014,4,20,4,17,0,0,0,0,1,0
38.1155,38.6617,2.302585092994046,5.3,12.905199412675115,2.2817798021186992,46.64352636610201,2022,4,9,14,2,0,0,0,0,1,0
-21.8457,-173.9128,2.302585092994046,5.3,12.915258023862854,2.280249252982161,46.62340914372653,2023,2,4,5,9,1,0,0,0,0,0
25.101,-109.525,2.4849066497880004,6.0,12.87621984269438,2.2804357922923737,46.70148550606348,2011,7,26,17,44,0,0,0,0,1,0
23.902,121.6227,2.302585092994046,5.2,12.859665257213218,2.28202429401834,46.734594677025804,2021,7,13,22,52,0,0,0,0,1,0
-10.749,161.1316,2.982140320034524,6.9,12.812212085457514,2.2804352534893164,46.82950102053721,2016,12,9,19,10,0,0,0,0,1,0
39.1937,142.5642,3.39047341829918,5.2,12.890570024182448,2.283902515407938,46.67278514308734,2014,4,5,1,16,0,1,0,0,0,0
34.576,28.3953,3.781002742989742,5.9,12.887673422189748,2.28248236741288,46.678578347072744,2021,10,19,5,32,0,0,0,0,1,0
-7.2148,149.3549,3.5553480614894135,5.6,12.881208593288267,2.2810939008342985,46.6915080048757,2021,2,13,15,33,1,0,0,0,0,0
36.083,141.688,2.4849066497880004,5.9,12.891031392184551,2.282332425244851,46.67186240708313,2011,8,22,11,23,0,0,0,0,1,0
-20.536,-174.035,2.0794415416798357,5.8,12.87888190555007,2.280825791138135,46.696161380352095,2012,2,4,7,40,0,1,0,0,0,0
-69.7739,165.3918,2.6390573296152584,6.3,12.835821987460152,2.2803497161007176,46.782281216531935,2022,2,21,23,24,0,0,0,0,1,0
-21.7664,-175.4399,2.996232148595642,5.3,12.822025557758643,2.280777855228201,46.80987407593495,2020,8,24,22,49,0,0,0,0,1,0
-29.8322,-177.4492,3.5553480614894135,5.1,12.88312093150037,2.2851048061166437,46.6876833284515,2018,5,1,4,13,1,0,0,0,0,0
-38.423,-16.994,2.302585092994046,5.1,12.792750362443366,2.2808729194543687,46.86842446656551,2011,9,26,14,3,0,0,1,0,0,0
-59.403,-17.9994,2.302585092994046,5.9,12.913470303984807,2.2817128033930687,46.626984583482624,2023,3,3,4,53,0,0,0,0,1,0
2.8784,126.5971,4.00277736869661,5.3,12.823507105477614,2.281634893108247,46.80691098049701,2021,7,24,13,7,1,0,0,0,0,0
-57.8784,-139.9605,2.302585092994046,5.1,12.78949982165484,2.2808112531142957,46.874925548142556,2016,4,8,21,0,1,0,0,0,0,0
62.8937,-149.9118,4.418840607796598,5.1,12.84680748475039,2.282368626398194,46.760310221951464,2014,4,16,20,24,0,0,0,0,0,1
54.5073,-159.729,3.267284964075888,5.7,12.806473855888528,2.280377949564587,46.84097747967518,2020,10,19,21,6,1,0,0,0,0,0
-32.2454,-177.7688,2.21046980408624,5.8,12.910318012756152,2.280713316003343,46.633289165939935,2019,3,6,20,19,0,0,0,0,1,0
-60.5272,159.9388,2.302585092994046,5.2,12.80553806968442,2.2808470259821707,46.8428490520834,2017,1,9,0,51,1,0,0,0,0,0
8.6927,126.7887,4.00398212214171,5.1,12.90782767205515,2.2804083599978315,46.63826984734194,2023,12,3,14,38,1,0,0,0,0,0
-2.5533,140.8007,3.428488241898059,5.5,12.88124677409987,2.283942815531537,46.6914316432525,2023,1,1,18,24,0,0,0,0,1,0
-11.256,165.938,2.302585092994046,5.1,12.808611077219364,2.2805457960962645,46.83670303701351,2013,2,7,17,49,1,0,0,0,0,0
37.5475,141.3336,3.407179453339703,5.4,12.898186792694808,2.2807300529590315,46.65755160606262,2021,2,15,12,26,0,0,0,0,1,0
-60.2738,-46.4011,2.302585092994046,7.7,12.887835267223481,2.2845587849882008,46.678254657005276,2013,11,17,9,4,0,0,0,0,1,0
-28.665,-71.098,3.9945242269398897,5.2,12.808548121905298,2.2808013231903796,46.83682894764164,2013,8,16,22,17,0,0,0,0,1,0
-7.8655,126.7823,3.0851158346886765,5.3,12.862794402472266,2.2818368297450906,46.728336386507706,2016,7,7,9,55,1,0,0,0,0,0
-56.7058,-25.4354,2.302585092994046,5.1,12.906063852221907,2.280679522341671,46.641797487008425,2018,11,16,5,25,1,0,0,0,0,0
-21.8377,168.77,2.302585092994046,5.1,12.910065795343407,2.28075629083124,46.63379360076542,2017,11,19,16,9,1,0,0,0,0,0
-3.319,100.594,2.9444389791664403,6.2,12.84693393397724,2.282224149688485,46.760057323497755,2012,9,14,4,51,0,0,0,0,1,0
36.371,141.743,4.055257173514054,5.6,12.886878990255319,2.282186966583459,46.6801672109416,2011,3,11,13,16,1,0,0,0,0,0
31.1098,141.7797,2.302585092994046,5.1,12.891631104441442,2.280478520392995,46.670662982569354,2014,12,16,10,12,1,0,0,0,0,0
37.106,142.226,3.6375861597263857,5.6,12.889414409736338,2.282197667596784,46.67509637197956,2011,3,11,7,56,1,0,0,0,0,0
34.5476,98.9375,2.302585092994046,5.1,12.822074167913314,2.2820142117863873,46.809776855625614,2021,5,22,2,38,1,0,0,0,0,0
