latitude,longitude,depth,magnitude,distance,gravity,force
25.424,94.48,52.1,5.2,404072,9.79,2.0027257991972315e-15
-17.787,-173.13,43.7,5.2,404034,9.78,2.0031025356065292e-15
43.244,146.41,63.7,5.2,402844,9.79,2.01495433296234e-15
55.777,161.234,85.9,5.5,401728,9.79,2.026164965348341e-15
-1.296,137.053,13.1,5.6,400320,9.78,2.0404428293396457e-15
-31.431,-178.991,10.0,5.2,397877,9.82,2.06557675461971e-15
-23.496,-115.177,11.4,5.1,396890,9.81,2.0758630265961985e-15
-55.661,-128.893,10.0,5.9,395753,9.79,2.0878080871477182e-15
-4.381,102.794,63.9,5.3,395733,9.78,2.088019124472899e-15
11.281,126.073,10.0,5.3,395448,9.79,2.0910298863934964e-15
-20.872,-178.508,536.9,5.9,395231,9.8,2.0933266599315823e-15
-20.693,-70.365,10.9,5.1,393773,9.82,2.1088570321522664e-15
-56.038,-27.809,104.8,5.4,392199,9.8,2.125817818244724e-15
37.248,71.375,98.4,5.6,391853,9.78,2.1295736026694897e-15
49.506,155.599,14.8,5.3,388909,9.81,2.161936928170187e-15
49.407,155.907,19.0,6.0,388543,9.82,2.1660118521591745e-15
49.354,156.132,10.0,5.8,388488,9.81,2.1666251997261563e-15
-21.222,-179.287,625.3,5.6,387395,9.79,2.1788683214160713e-15
-8.006,123.682,41.9,5.4,386789,9.81,2.1857011349849345e-15
40.3853333,-125.528,24.632,5.1,385696,9.81,2.1981065336381716e-15
-37.713,-179.968,11.8,5.6,385265,9.8,2.203027374307136e-15
40.4116667,-125.3308333,5.871,5.19,385099,9.8,2.204927048747404e-15
-19.19,173.789,10.0,5.9,385081,9.78,2.2051331851938648e-15
-5.387,129.266,240.9,5.3,384158,9.8,2.2157422733276042e-15
24.998,96.427,22.6,5.1,382315,9.79,2.2371563209476493e-15
42.552,142.848,56.6,5.1,381977,9.79,2.241117257797915e-15
-4.169,153.375,34.9,5.4,381849,9.78,2.2426200041129335e-15
-4.872,149.532,20.3,5.6,381664,9.8,2.2447946145143464e-15
-21.804,-175.029,10.0,5.3,380361,9.78,2.2602009122304523e-15
-2.537,135.414,10.0,5.2,379406,9.78,2.2715935018734134e-15
16.266,-98.307,5.4,5.2,375893,9.78,2.3142513752461083e-15
31.705,50.961,10.0,5.2,375732,9.79,2.3162350992792166e-15
-12.042,166.416,153.4,5.1,374307,9.78,2.3339046477175326e-15
2.707,96.045,22.0,6.4,373800,9.78,2.3402400791145895e-15
-9.694,159.727,20.0,6.4,372689,9.78,2.354213564176269e-15
38.313,74.008,130.7,5.2,371385,9.79,2.3707747282807297e-15
-17.592,66.391,20.0,6.7,370991,9.81,2.3758130243672733e-15
-26.442,-178.61,350.4,5.2,370936,9.79,2.3765176170936304e-15
-21.015,-174.491,10.0,5.5,370585,9.8,2.3810215917299186e-15
-21.103,169.509,32.8,5.6,370546,9.8,2.3815228235814612e-15
21.671,142.985,302.6,5.4,369270,9.79,2.3980098027466754e-15
4.548,-32.667,10.0,5.4,367524,9.8,2.4208484230785926e-15
-4.651,153.173,41.0,6.5,367435,9.78,2.422021319527977e-15
22.935,94.299,75.3,5.7,367344,9.78,2.4232214547678194e-15
47.379,139.073,502.3,5.6,367315,9.78,2.4236041028833476e-15
14.191,-92.294,18.0,5.9,367327,9.79,2.423445754740236e-15
-5.997,104.418,66.4,5.2,367343,9.78,2.423234648021825e-15
39.075,142.323,49.2,5.3,367468,9.78,2.4215863259248004e-15
-4.769,103.086,70.5,5.2,369185,9.78,2.399114150420174e-15
-35.663,-179.679,39.2,5.1,372026,9.79,2.362612086907916e-15
-4.39,144.639,49.2,5.4,373608,9.78,2.342646031616909e-15
-6.319,154.833,31.0,5.2,374612,9.8,2.330105777762736e-15
-37.584,-179.6,56.4,5.1,374937,9.78,2.3260679998636773e-15
-6.944,131.121,65.0,5.5,375319,9.78,2.321335461471467e-15
-8.414,-74.259,144.6,6.1,375653,9.78,2.31720941234741e-15
-4.654,153.275,46.0,6.1,375704,9.78,2.3165803551161556e-15
-35.56,-179.786,41.1,5.2,375787,9.78,2.315557142841782e-15
26.103,96.324,55.6,5.1,377295,9.78,2.2970841606315505e-15
-6.939,155.718,39.4,5.4,378959,9.79,2.2769555655941214e-15
-76.313,164.067,10.0,5.1,379329,9.78,2.272515817079528e-15
-16.919,-176.916,20.0,5.5,379572,9.79,2.269607043097522e-15
-11.478,165.038,10.0,5.4,380463,9.78,2.2589891802631397e-15
-25.807,-13.831,10.0,5.1,380665,9.8,2.2565923497567936e-15
-1.758,100.471,72.2,5.1,383260,9.83,2.2261376581549817e-15
4.857,96.296,36.5,5.3,385181,9.78,2.2039883483826857e-15
-35.779,-179.752,35.0,5.1,385490,9.79,2.2004564308251683e-15
-21.15,-178.358,484.3,5.8,390585,9.81,2.1434229950979768e-15
29.487,130.603,45.3,5.3,393217,9.82,2.1148250013475363e-15
-52.261,13.771,10.0,5.1,394850,9.79,2.09736840868861e-15
2.702,128.429,213.7,5.4,396002,9.79,2.0851833490283796e-15
-27.801,-70.803,67.6,5.2,396961,9.81,2.075120519930726e-15
25.873,124.921,133.1,5.4,401190,9.82,2.031602825980653e-15
-16.02,178.062,13.0,5.9,401596,9.78,2.0274971386265632e-15
54.881,-161.214,43.1,5.2,401910,9.8,2.0243303330723583e-15
-55.769,-26.056,35.0,5.2,402673,9.8,2.016666046194382e-15
19.946,-109.332,10.0,5.6,402965,9.78,2.0137444369691947e-15
-33.145,-15.876,10.0,5.2,403269,9.8,2.0107095021399844e-15
-8.718,116.363,107.2,5.3,403493,9.79,2.0084776224864776e-15
-59.762,-27.988,140.7,5.4,403686,9.79,2.0065575979238033e-15
1.901,96.965,8.0,5.1,404080,9.78,2.002646499811995e-15
-42.814,-83.235,10.0,5.2,404122,9.8,2.0022302553006954e-15
52.633,-167.421,13.0,6.2,404056,9.8,2.002884412098543e-15
39.963,78.154,21.7,5.1,403557,9.8,2.007840625110281e-15
38.329,46.826,11.0,6.4,403410,9.8,2.0093041800431643e-15
38.389,46.745,12.0,6.2,403400,9.82,2.0094037997300585e-15
52.149,-31.541,10.0,5.2,403083,9.8,2.0125655876383318e-15
38.482,46.759,4.0,5.1,402757,9.78,2.015824932159649e-15
35.661,82.518,13.0,6.2,401679,9.81,2.026659330943312e-15
-63.004,-157.718,10.0,5.5,400864,9.81,2.0349085447672987e-15
34.849,73.663,27.5,5.4,397442,9.8,2.0701007737533088e-15
-59.203,-26.108,69.0,5.2,396578,9.82,2.0791306008684647e-15
49.8,145.064,583.2,7.7,396459,9.81,2.0803789199805253e-15
28.718,142.53,38.0,5.3,394998,9.8,2.0957969963202755e-15
38.45,46.79,6.0,5.1,394678,9.82,2.0991968661797206e-15
57.886,-32.646,10.0,5.2,391225,9.79,2.1364159343560896e-15
38.41,46.672,4.0,5.3,389846,9.78,2.151556929599338e-15
13.148,-89.215,56.0,5.5,388780,9.8,2.1633718586324804e-15
7.335,-36.768,10.0,5.6,386565,9.78,2.188234933470845e-15
-36.429,-98.905,10.0,5.8,386338,9.78,2.1908071643211697e-15
-0.269,-18.759,10.0,5.1,386191,9.8,2.19247530234387e-15
-0.353,-18.707,10.0,5.2,384442,9.8,2.2124697985508446e-15
8.348,-103.003,10.0,5.5,380894,9.78,2.2538797614476243e-15
-1.315,120.096,10.0,6.3,379016,9.81,2.2762707569951046e-15
-13.504,172.379,31.4,5.7,378914,9.78,2.2774964222778444e-15
2.645,128.697,10.0,5.8,378173,9.78,2.2864303135521e-15
-15.598,-173.042,15.0,5.7,377860,9.78,2.290219807509018e-15
5.063,94.753,40.6,5.2,376756,9.78,2.3036614361995014e-15
47.789,-128.619,10.0,5.6,375976,9.78,2.3132297054472017e-15
-4.766,144.57,73.0,6.2,374317,9.78,2.333779947344736e-15
36.927,141.323,55.9,5.1,372632,9.78,2.354933848190633e-15
-4.749,102.995,66.3,5.2,371842,9.78,2.3649508661809734e-15
-0.172,92.056,15.1,5.6,370966,9.79,2.3761332549381762e-15
-0.177,92.008,10.0,5.1,370955,9.78,2.3762741769008616e-15
-20.038,-173.661,35.0,5.1,370264,9.82,2.385151829824569e-15
-6.047,147.25,90.8,5.3,370218,9.78,2.385744582205063e-15
-24.085,179.107,569.4,5.2,370030,9.8,2.388169433814586e-15
-58.895,-25.452,35.0,5.2,369734,9.79,2.3919947845537512e-15
-27.311,-176.807,16.0,5.7,369767,9.82,2.3915678545921218e-15
-63.581,171.324,10.0,5.5,369789,9.78,2.3912832981142717e-15
-33.435,-179.533,38.0,5.6,369824,9.81,2.39083069928344e-15
42.419,142.913,54.5,5.9,370537,9.79,2.3816385149467752e-15
36.962,140.969,88.7,5.2,370708,9.79,2.379441819673574e-15
-65.478,-179.778,10.0,5.6,371519,9.79,2.369064847912483e-15
2.19,126.837,91.1,6.6,371732,9.8,2.366350708461153e-15
33.0171667,-115.5536667,8.323,5.32,372003,9.78,2.3629042445402647e-15
33.0185,-115.5403333,8.283,5.41,372095,9.82,2.361735939047587e-15
12.139,-88.59,28.0,7.3,372615,9.78,2.3551487337355627e-15
12.76,-88.399,35.0,5.1,372617,9.78,2.3551234515566695e-15
30.551,-113.89,10.0,5.2,372670,9.78,2.354453622125476e-15
12.297,-88.612,35.0,5.5,372688,9.78,2.3542261978898447e-15
2.376,99.031,149.5,5.2,372938,9.79,2.3510709319784458e-15
12.172,-88.282,54.0,5.1,372943,9.78,2.351007891375144e-15
10.21,92.802,57.6,5.2,373175,9.79,2.348085593339047e-15
3.622,126.698,36.4,5.3,373647,9.78,2.3421570223266233e-15
30.545,-113.909,10.0,5.2,374111,9.78,2.3363507941325646e-15
12.458,-88.654,35.0,5.5,374747,9.78,2.3284272713560077e-15
11.978,-88.706,35.0,5.3,375015,9.78,2.325100494906913e-15
4.409,92.986,22.7,5.3,375724,9.78,2.316333735927743e-15
-17.61,168.334,103.1,5.1,378238,9.81,2.2856445373983495e-15
38.425,141.814,47.4,5.5,378947,9.81,2.277099775203429e-15
-3.432,131.002,35.0,5.2,380561,9.8,2.257825884837399e-15
-50.211,114.106,10.0,5.4,381125,9.78,2.251148434754482e-15
-50.143,114.08,10.0,5.6,381330,9.79,2.2487286860661463e-15
71.441,-10.605,14.0,6.8,381535,9.78,2.2463128367464527e-15
70.94,-7.936,10.0,5.2,381554,9.78,2.2460891259152454e-15
-7.806,128.647,52.5,5.1,382318,9.83,2.2371212117315995e-15
3.807,-32.155,10.0,5.3,383169,9.78,2.227195168456676e-15
10.811,126.638,28.0,7.6,385089,9.83,2.205041565426797e-15
10.562,126.926,35.0,5.3,385163,9.78,2.2041943532028317e-15
10.372,126.777,35.0,5.2,385166,9.78,2.2041600170604545e-15
10.485,126.887,35.0,5.4,385197,9.78,2.203805257230915e-15
10.456,126.916,35.0,5.2,385208,9.78,2.203679395298119e-15
11.026,126.705,35.0,5.1,385756,9.78,2.197422805399093e-15
-55.804,-27.493,46.2,5.1,385775,9.78,2.1972063579613278e-15
-4.95,151.891,82.0,5.2,385991,9.78,2.1947479390782712e-15
13.239,50.47,10.0,5.3,386038,9.78,2.1942135519262015e-15
10.727,126.73,35.8,5.2,386332,9.78,2.1908752143147507e-15
10.977,126.867,35.0,5.1,386590,9.78,2.1879519250925776e-15
10.388,126.719,40.3,5.6,386856,9.82,2.1849441127605225e-15
10.229,126.45,35.0,5.3,386985,9.78,2.1834876696817115e-15
10.449,126.683,35.3,5.4,387126,9.78,2.1818974086580986e-15
10.528,126.812,29.2,5.4,387138,9.8,2.181762147520653e-15
6.719,-72.919,163.9,5.1,387772,9.83,2.1746336987518238e-15
16.229,-92.773,256.7,5.5,389923,9.78,2.1507072565830836e-15
-21.623,-174.552,38.7,5.2,390214,9.78,2.147500695837665e-15
33.474,59.897,12.0,5.1,391061,9.78,2.138208215771865e-15
78.43,6.764,10.0,5.2,393031,9.78,2.1168271361791205e-15
11.308,126.652,35.0,5.4,393353,9.78,2.1133628720174403e-15
10.338,126.393,35.0,5.1,395198,9.78,2.0936762703240593e-15
6.61,123.875,12.0,5.8,395908,9.79,2.0861736321431413e-15
-10.708,113.931,14.0,6.1,397620,9.78,2.068247771084186e-15
7.905,125.044,10.0,5.7,397813,9.78,2.066241426443856e-15
10.423,126.888,35.0,5.3,398521,9.78,2.0589063075438347e-15
10.666,126.778,32.7,5.3,399299,9.78,2.0508909176046553e-15
10.634,126.827,32.3,5.3,399324,9.78,2.050634130294255e-15
10.535,126.701,36.6,5.2,399331,9.78,2.0505622384897103e-15
10.46,126.77,35.0,5.4,399711,9.78,2.0466652066015094e-15
-10.771,113.822,10.0,5.2,399977,9.78,2.0439438905396222e-15
-10.652,113.911,14.1,5.2,400145,9.78,2.0422279601173967e-15
10.501,126.896,22.0,5.3,400289,9.78,2.0407588818767966e-15
10.611,126.712,35.0,5.2,400343,9.78,2.0402083861897067e-15
11.596,126.711,35.2,5.3,401384,9.78,2.029639440788216e-15
24.026,122.341,40.1,5.1,401707,9.79,2.02637681416576e-15
-12.476,166.513,27.0,6.0,402554,9.78,2.0178585258643118e-15
10.085,-85.315,35.0,7.6,402679,9.78,2.016605949163591e-15
12.084,46.238,10.0,5.1,403118,9.79,2.0122161279879926e-15
26.942,53.879,26.7,5.2,403458,9.78,2.0088261086531106e-15
4.499,126.879,71.3,5.3,403482,9.78,2.008587136938215e-15
-3.661,140.252,41.6,5.6,403717,9.78,2.0062494568380896e-15
-4.6,-105.891,10.0,5.7,404248,9.78,2.0009823001075864e-15
27.575,103.983,10.0,5.5,404286,9.79,2.0006061616614325e-15
27.572,104.007,10.0,5.3,404290,9.78,2.000566574310476e-15
-6.877,72.179,10.0,5.2,404293,9.81,2.0005368845683556e-15
2.461,128.238,164.7,5.3,404247,9.78,2.0009921999202014e-15
-10.73,113.833,4.8,5.4,404144,9.79,2.00201227425093e-15
-9.849,160.404,47.8,5.2,403750,9.78,2.0059215136730916e-15
21.527,145.923,5.0,5.7,403608,9.78,2.007333234760016e-15
-3.177,135.109,21.0,6.1,403373,9.81,2.0096728098936068e-15
2.387,126.691,35.0,5.1,402980,9.8,2.0135945257856266e-15
10.082,-85.323,35.0,5.7,402656,9.78,2.016836335704537e-15
49.427,155.517,35.0,5.2,401788,9.78,2.0255598660384886e-15
49.247,155.75,31.0,5.9,401788,9.78,2.0255598660384886e-15
45.291,151.322,38.8,5.1,401359,9.79,2.029892294549096e-15
52.78,175.01,115.8,5.5,400163,9.78,2.042044238601331e-15
3.999,126.132,49.5,5.1,397819,9.81,2.066179099832668e-15
10.459,93.616,38.7,5.2,397297,9.78,2.0716120833638624e-15
45.335,151.111,14.0,5.6,395403,9.81,2.091505865075212e-15
-31.875,-68.35,124.0,5.1,394453,9.78,2.1015923556436283e-15
-10.705,113.832,10.0,5.3,392952,9.78,2.1176783656109574e-15
11.838,143.218,8.0,5.9,392503,9.78,2.1225261320579737e-15
10.709,126.758,15.8,5.2,392191,9.8,2.1259045449467523e-15
34.783,24.11,32.4,5.5,390278,9.79,2.1467964348983623e-15
-5.022,152.098,49.5,5.4,390067,9.79,2.1491196079019926e-15
-10.11,161.016,85.6,5.2,388581,9.78,2.1655882368725803e-15
36.697,71.442,192.4,5.1,386844,9.78,2.185079669915439e-15
-23.996,82.926,10.0,5.4,386327,9.79,2.1909319250647607e-15
-10.901,113.98,10.0,5.1,385497,9.78,2.200376518114215e-15
-18.627,175.845,10.0,5.5,385444,9.78,2.2009816798150135e-15
10.238,126.938,22.8,5.4,384570,9.8,2.210997249965066e-15
35.752,140.388,35.0,5.2,382075,9.78,2.2399677383348515e-15
82.899,116.863,10.0,5.1,382069,9.78,2.240038091658252e-15
-10.768,113.755,10.0,5.4,380722,9.83,2.255916706451189e-15
-3.319,100.594,19.0,6.2,379623,9.8,2.2689972687474286e-15
-39.644,-16.021,10.0,5.1,379189,9.78,2.2741941935446952e-15
-39.676,-16.01,10.0,5.5,379112,9.78,2.275118093269139e-15
12.532,125.524,27.3,5.1,374458,9.8,2.3320227354854964e-15
12.556,125.468,35.0,5.3,373855,9.8,2.3395515568988943e-15
-10.732,113.865,10.0,5.7,372807,9.78,2.3527234996833136e-15
-10.738,113.883,10.0,5.3,372632,9.78,2.354933848190633e-15
10.168,-85.459,27.7,5.2,370738,9.78,2.3790567479170497e-15
10.624,126.723,42.9,5.3,368699,9.78,2.4054430959150595e-15
-5.687,150.119,85.0,5.5,366723,9.82,2.4314352544860824e-15
56.9366,-154.1421,38.6,5.2,366396,9.78,2.435777191206028e-15
1.336,125.849,37.6,5.2,366395,9.8,2.435790487132638e-15
-6.169,103.739,35.0,5.2,366313,9.78,2.436881123694771e-15
-5.691,149.845,100.0,5.1,367115,9.78,2.4262455250846802e-15
39.607,143.344,37.7,5.1,367168,9.79,2.425545127817512e-15
-0.065,98.817,72.1,5.3,367323,9.78,2.423498535730262e-15
-20.757,-178.513,570.4,5.7,367342,9.78,2.423247841383577e-15
5.998,126.381,106.1,5.3,367363,9.79,2.4229708034119897e-15
-19.569,-68.961,106.0,5.4,368565,9.78,2.4071925185127447e-15
-20.896,-174.194,11.0,5.5,370402,9.78,2.3833748975351665e-15
46.078,141.915,318.8,5.1,370686,9.78,2.37972426505018e-15
16.262,-98.281,6.4,5.4,371002,9.78,2.375672143424099e-15
-16.93,175.174,39.1,5.3,373118,9.78,2.3488030666425812e-15
11.705,143.25,8.8,5.3,375248,9.81,2.3222139760001108e-15
5.629,126.54,68.7,5.1,375346,9.79,2.321001509314249e-15
-21.212,-174.292,10.0,5.5,376654,9.79,2.3049092938224326e-15
-53.21,25.583,14.7,5.2,378679,9.78,2.280324029457684e-15
-15.517,-173.901,121.7,5.6,378867,9.79,2.2780615228084607e-15
-25.555,178.327,600.5,5.2,379208,9.78,2.2739663048546942e-15
36.277,69.211,30.3,5.2,379604,9.79,2.2692244108587037e-15
-21.192,-174.313,10.0,5.4,380971,9.81,2.252968767155571e-15
-9.748,159.746,30.9,5.2,381130,9.79,2.25108937003461e-15
24.666,-110.173,10.0,6.3,381688,9.81,2.244512324387571e-15
-21.205,-174.328,10.0,5.1,381955,9.79,2.2413754348062236e-15
-22.262,-68.441,112.0,5.3,384187,9.79,2.2154077794443945e-15
51.592,-178.295,16.0,6.4,385015,9.78,2.2058892662010476e-15
-8.838,157.456,10.0,5.8,388422,9.78,2.16736156075672e-15
-8.93,157.425,20.2,5.2,391716,9.78,2.1310634708527102e-15
16.304,-98.393,12.0,5.5,392800,9.79,2.1193176191300847e-15
6.107,92.78,23.2,5.3,393381,9.79,2.1130620336217232e-15
-17.182,-69.405,137.9,5.1,394256,9.79,2.1036931081002962e-15
23.0,146.043,35.7,5.4,397129,9.8,2.0733651885002288e-15
1.929,-76.362,170.0,7.3,397247,9.78,2.0721336083738466e-15
18.607,-107.164,10.0,5.2,400230,9.78,2.0413606041304e-15
36.916,141.028,26.4,5.1,400355,9.78,2.040086084064231e-15
39.808,143.099,15.0,6.1,400751,9.79,2.0360562753250585e-15
39.74,143.189,10.0,5.2,400811,9.8,2.0354467399939165e-15
8.297,123.287,51.5,5.3,401576,9.82,2.0276990976706424e-15
-21.155,-174.407,10.0,5.1,402070,9.8,2.0227195269529056e-15
-2.917,101.919,105.1,5.3,402609,9.78,2.017307248380007e-15
26.879,92.818,36.8,5.2,402695,9.78,2.0164457035474726e-15
-64.969,177.83,18.3,5.5,402784,9.79,2.0155546858293856e-15
-6.299,152.718,37.7,5.3,403609,9.78,2.007323287852251e-15
-0.429,97.672,9.0,5.7,404068,9.78,2.0027654506561347e-15
5.858,126.95,149.9,5.4,404344,9.78,2.0000322600568274e-15
13.249,120.664,77.2,5.1,404689,9.78,1.996623632640537e-15
17.443,-46.498,10.0,5.4,405158,9.8,1.9920038324714927e-15
17.501,-46.453,10.0,5.4,405160,9.78,1.991984166177526e-15
17.479,-46.457,10.0,5.7,405160,9.78,1.991984166177526e-15
13.028,-91.504,41.4,5.5,404856,9.79,1.994976788445454e-15
23.582,-108.512,10.0,5.5,404796,9.79,1.99556823440015e-15
18.543,120.939,40.4,5.6,402587,9.78,2.0175277322609695e-15
-5.53,151.794,35.0,5.3,402000,9.82,2.023424017969852e-15
40.747,48.437,17.4,5.4,401633,9.79,2.0271235939293815e-15
-21.725,-68.165,122.0,5.7,399713,9.78,2.0466447253053168e-15
25.127,-109.574,14.0,5.9,399002,9.78,2.0539452446603585e-15
-4.472,129.129,10.0,6.1,398134,9.78,2.0629109089996097e-15
-2.706,139.107,35.0,5.1,394492,9.78,2.101176843793303e-15
-2.72,139.224,20.0,5.6,394374,9.8,2.102434411281318e-15
-60.326,153.699,10.0,6.6,393399,9.79,2.1128686714298753e-15
10.1,-85.476,26.4,5.3,388023,9.78,2.1718212030122437e-15
29.33,52.49,9.0,5.2,386913,9.79,2.184300388508915e-15
-60.326,-26.573,35.0,5.4,385476,9.81,2.2006162693077514e-15
1.471,92.585,35.0,5.3,380911,9.78,2.2536785853150007e-15
-32.865,-70.31,81.8,5.5,380851,9.78,2.254388738979215e-15
-56.316,-25.71,21.3,5.1,379675,9.81,2.268375791019313e-15
-4.892,134.03,13.0,6.6,379060,9.8,2.275742344076684e-15
35.764,140.346,25.1,5.2,377958,9.8,2.289032308138035e-15
-11.106,162.831,51.9,5.1,371094,9.79,2.3744943569616502e-15
-19.963,-173.991,24.0,5.1,369432,9.78,2.3959071564561813e-15
-16.886,-174.479,50.2,5.1,368478,9.78,2.408329359640228e-15
-2.538,142.326,22.9,5.3,368375,9.8,2.4096763164279144e-15
-7.145,156.048,37.0,5.8,367263,9.82,2.4242904575410662e-15
48.308,154.428,35.0,5.7,366413,9.78,2.4355511771089937e-15
41.825,46.405,10.0,5.5,366321,9.79,2.4367746878851088e-15
14.684,-92.289,68.8,5.5,366242,9.78,2.43782604716367e-15
48.345,154.429,35.0,5.1,366161,9.8,2.438904729769012e-15
38.215,144.333,34.0,5.4,366155,9.78,2.438984660663163e-15
36.167,69.216,50.2,5.1,365802,9.81,2.4436941865839516e-15
-10.271,161.415,62.0,5.1,365798,9.79,2.443747630452917e-15
51.9,159.379,21.0,5.6,363979,9.78,2.4682341223491366e-15
-13.114,165.506,35.0,5.3,363148,9.81,2.4795432819671026e-15
14.062,-91.01,82.3,5.5,362091,9.8,2.494040757040472e-15
-20.446,-178.251,534.3,5.2,361877,9.78,2.496991386862429e-15
51.81,159.519,35.0,5.1,361681,9.79,2.499698429372136e-15
31.277,140.222,101.4,5.4,361443,9.79,2.502991474736975e-15
49.618,156.438,81.0,5.6,360893,9.78,2.5106263931923333e-15
31.216,130.199,168.6,5.3,360860,9.81,2.5110855987526503e-15
-38.639,176.167,110.5,5.6,360674,9.81,2.5136762060797945e-15
4.232,124.52,326.0,6.0,360692,9.8,2.513425326976708e-15
-19.042,-174.187,35.0,5.4,361053,9.81,2.5084017269159794e-15
-54.217,144.006,7.5,5.9,361509,9.8,2.5020776255246783e-15
-8.059,123.671,43.0,5.1,361706,9.79,2.499352898465314e-15
32.552,30.978,13.4,5.1,364065,9.78,2.467068159878876e-15
-9.289,67.057,10.0,5.6,364941,9.78,2.4552385331351982e-15
-30.809,-176.8,35.0,5.5,365701,9.79,2.445044181227134e-15
-21.039,176.649,73.9,5.1,365968,9.78,2.441477811193049e-15
-13.552,166.564,36.0,6.2,370953,9.81,2.376299800422793e-15
66.37,-18.569,10.0,5.3,371167,9.8,2.3735604321124395e-15
66.309,-18.666,10.0,5.5,371396,9.78,2.370634295234523e-15
36.3096667,-120.856,8.619,5.29,372419,9.78,2.3576283635165746e-15
12.562,-88.337,36.0,5.4,374999,9.79,2.3252989082443083e-15
12.59,-88.332,38.2,5.1,375050,9.79,2.3246665542581254e-15
-56.301,-25.59,13.7,5.2,377600,9.82,2.2933747977300882e-15
2.893,147.678,10.0,5.1,378537,9.82,2.282035179208475e-15
29.057,139.251,436.0,5.9,381995,9.78,2.2409060552418268e-15
-57.512,148.206,10.0,5.6,382120,9.78,2.2394401940398537e-15
-22.312,171.691,123.1,5.8,382139,9.82,2.239217509069689e-15
-25.767,-70.55,32.5,5.1,382345,9.79,2.2368052659757636e-15
-6.579,147.873,48.4,5.1,383692,9.8,2.221127649696971e-15
10.086,-85.298,17.0,6.5,384922,9.78,2.2069553132669837e-15
17.785,-81.692,28.5,5.4,387935,9.79,2.1728066358446962e-15
38.306,141.699,55.7,5.6,390666,9.8,2.142534260148663e-15
-19.857,-178.259,597.7,5.3,391934,9.78,2.128693466538316e-15
-5.919,-76.074,24.5,5.4,392261,9.78,2.1251458662094648e-15
39.88,16.01,6.0,5.3,392601,9.78,2.1214666258427618e-15
-11.58,165.484,31.4,5.1,395787,9.78,2.0874493971151157e-15
9.82,57.091,10.0,5.2,397317,9.81,2.0714035284876975e-15
10.415,126.812,35.0,5.2,398075,9.78,2.063522455885393e-15
-6.141,151.532,39.2,5.4,398598,9.79,2.058110917336456e-15
10.431,126.635,10.0,5.3,399336,9.78,2.050510889515384e-15
52.788,-132.101,14.0,7.8,399375,9.78,2.0501104337028954e-15
52.576,-131.962,10.0,5.5,399464,9.81,2.049197012204553e-15
52.624,-132.49,10.0,5.2,399524,9.81,2.048581566882824e-15
52.735,-132.395,11.2,5.1,399527,9.81,2.048550801895092e-15
52.549,-132.299,10.0,5.3,399553,9.81,2.048284201029188e-15
52.335,-131.36,10.0,5.2,399727,9.81,2.04650136483988e-15
52.319,-131.561,10.0,5.2,399850,9.81,2.0452424880037776e-15
52.243,-132.01,10.0,5.3,400049,9.81,2.0432082270734734e-15
52.482,-132.517,25.0,5.1,400204,9.81,2.0416258543516762e-15
52.448,-132.134,10.0,5.2,400277,9.81,2.0408812445089987e-15
52.36,-132.371,20.0,5.1,400322,9.81,2.040422441374634e-15
52.434,-131.868,10.0,5.1,400453,9.81,2.0390876948764374e-15
52.674,-132.602,9.0,6.3,401032,9.81,2.0332039774076213e-15
52.472,-132.374,10.0,5.2,401037,9.81,2.0331532790605177e-15
52.834,-132.667,10.0,5.4,401046,9.81,2.0330620268141832e-15
52.294,-132.082,10.0,5.6,401057,9.81,2.032950504633522e-15
52.647,-132.478,10.0,5.2,401069,9.78,2.032828854537903e-15
0.88,98.381,58.9,5.4,401744,9.81,2.026003579023281e-15
-8.185,123.465,10.0,5.5,402116,9.79,2.022256776023822e-15
-0.142,125.185,35.0,5.7,402883,9.81,2.0145642474265024e-15
-0.457,132.789,39.2,5.1,403226,9.81,2.0111383689227024e-15
52.365,-131.902,9.0,6.2,403745,9.81,2.0059711968625897e-15
52.222,-132.117,19.2,5.3,403752,9.78,2.005901640914116e-15
-4.563,151.873,167.7,5.1,404047,9.81,2.0029736401362205e-15
